code_module,code_presentation,id_student,total_clicks,active_days,unique_sites_visited,avg_clicks_per_active_day,engagement_bucket
FFF,2013B,514096,376,25,95,15.04,Low
FFF,2013B,514580,3758,101,154,37.21,Medium
FFF,2013B,514605,0,0,0,0.0,No Activity
FFF,2013B,514675,1215,58,64,20.95,Low
FFF,2013B,514756,1917,52,116,36.87,Low
FFF,2013B,514903,2788,143,140,19.5,Medium
FFF,2013B,514913,1323,52,77,25.44,Low
FFF,2013B,514969,8051,167,213,48.21,High
FFF,2013B,515070,191,13,32,14.69,Low
FFF,2013B,515370,0,0,0,0.0,No Activity
FFF,2013B,515844,739,42,47,17.6,Low
FFF,2013B,515938,3712,168,98,22.1,Medium
FFF,2013B,516222,362,16,58,22.63,Low
FFF,2013B,516435,1037,30,83,34.57,Low
FFF,2013B,516519,0,0,0,0.0,No Activity
FFF,2013B,517062,1715,69,86,24.86,Low
FFF,2013B,517195,2093,67,117,31.24,Low
FFF,2013B,517269,21123,212,334,99.64,High
FFF,2013B,517349,2368,130,113,18.22,Medium
FFF,2013B,517362,237,12,33,19.75,Low
FFF,2013B,517486,342,17,44,20.12,Low
FFF,2013B,517569,1653,35,88,47.23,Low
FFF,2013B,517850,3284,79,101,41.57,Medium
FFF,2013B,518288,319,8,36,39.88,Low
FFF,2013B,518385,3,3,1,1.0,Low
FFF,2013B,518412,2249,73,112,30.81,Medium
FFF,2013B,518771,364,23,39,15.83,Low
FFF,2013B,518831,9570,216,208,44.31,High
FFF,2013B,519155,1619,49,111,33.04,Low
FFF,2013B,519472,1733,34,83,50.97,Low
FFF,2013B,519500,0,0,0,0.0,No Activity
FFF,2013B,519510,2414,115,129,20.99,Medium
FFF,2013B,519540,302,8,36,37.75,Low
FFF,2013B,519600,48,6,17,8.0,Low
FFF,2013B,519715,5251,186,182,28.23,High
FFF,2013B,519936,2224,113,104,19.68,Medium
FFF,2013B,519969,2303,55,106,41.87,Medium
FFF,2013B,520061,0,0,0,0.0,No Activity
FFF,2013B,520073,1297,78,113,16.63,Low
FFF,2013B,520082,3497,120,166,29.14,Medium
FFF,2013B,520097,6383,161,181,39.65,High
FFF,2013B,520153,8,1,3,8.0,Low
FFF,2013B,520187,4620,158,137,29.24,High
FFF,2013B,520307,206,10,40,20.6,Low
FFF,2013B,520360,1165,35,61,33.29,Low
FFF,2013B,520525,0,0,0,0.0,No Activity
FFF,2013B,520544,3142,94,115,33.43,Medium
FFF,2013B,520711,3297,75,93,43.96,Medium
FFF,2013B,520857,1550,36,60,43.06,Low
FFF,2013B,520873,476,16,44,29.75,Low
FFF,2013B,521109,163,9,26,18.11,Low
FFF,2013B,521377,228,16,33,14.25,Low
FFF,2013B,521526,1240,39,111,31.79,Low
FFF,2013B,522023,505,13,66,38.85,Low
FFF,2013B,522433,3373,89,132,37.9,Medium
FFF,2013B,522479,14,4,9,3.5,Low
FFF,2013B,522718,2835,110,146,25.77,Medium
FFF,2013B,522743,3103,153,138,20.28,Medium
FFF,2013B,522850,7514,193,243,38.93,High
FFF,2013B,522859,4078,137,180,29.77,Medium
FFF,2013B,522862,303,18,40,16.83,Low
FFF,2013B,522923,2711,99,146,27.38,Medium
FFF,2013B,523142,1620,35,87,46.29,Low
FFF,2013B,523335,1401,73,73,19.19,Low
FFF,2013B,523700,3208,100,156,32.08,Medium
FFF,2013B,523833,5585,193,267,28.94,High
FFF,2013B,523841,1085,68,90,15.96,Low
FFF,2013B,523940,7094,193,194,36.76,High
FFF,2013B,524227,1794,76,93,23.61,Low
FFF,2013B,524361,2142,105,121,20.4,Low
FFF,2013B,524377,2934,89,112,32.97,Medium
FFF,2013B,524431,1007,30,45,33.57,Low
FFF,2013B,524466,2882,71,104,40.59,Medium
FFF,2013B,524609,0,0,0,0.0,No Activity
FFF,2013B,524825,1745,34,140,51.32,Low
FFF,2013B,524984,16,1,7,16.0,Low
FFF,2013B,525353,0,0,0,0.0,No Activity
FFF,2013B,525412,3729,102,129,36.56,Medium
FFF,2013B,525469,1364,49,106,27.84,Low
FFF,2013B,525490,2520,85,115,29.65,Medium
FFF,2013B,525512,2464,67,109,36.78,Medium
FFF,2013B,525557,79,4,20,19.75,Low
FFF,2013B,525624,4683,132,227,35.48,High
FFF,2013B,525632,3726,131,156,28.44,Medium
FFF,2013B,525700,5124,146,210,35.1,High
FFF,2013B,526060,58,5,25,11.6,Low
FFF,2013B,526151,3018,121,180,24.94,Medium
FFF,2013B,526303,1268,39,91,32.51,Low
FFF,2013B,526356,11,4,3,2.75,Low
FFF,2013B,526417,7186,166,195,43.29,High
FFF,2013B,526420,0,0,0,0.0,No Activity
FFF,2013B,526527,458,29,57,15.79,Low
FFF,2013B,526549,2378,111,128,21.42,Medium
FFF,2013B,526551,4022,114,188,35.28,Medium
FFF,2013B,526559,2830,88,112,32.16,Medium
FFF,2013B,526589,2907,66,116,44.05,Medium
FFF,2013B,526761,1263,76,57,16.62,Low
FFF,2013B,526818,3429,101,146,33.95,Medium
FFF,2013B,526819,2040,64,94,31.88,Low
FFF,2013B,526896,3302,175,202,18.87,Medium
FFF,2013B,526927,2447,76,221,32.2,Medium
FFF,2013B,526980,1287,27,76,47.67,Low
FFF,2013B,527225,3474,97,167,35.81,Medium
FFF,2013B,527505,54,1,15,54.0,Low
FFF,2013B,527601,673,14,32,48.07,Low
FFF,2013B,527622,3601,177,190,20.34,Medium
FFF,2013B,527685,2527,64,132,39.48,Medium
FFF,2013B,527744,1841,52,75,35.4,Low
FFF,2013B,527927,3052,64,108,47.69,Medium
FFF,2013B,527991,852,38,93,22.42,Low
FFF,2013B,528071,67,7,7,9.57,Low
FFF,2013B,528075,3515,127,164,27.68,Medium
FFF,2013B,528264,91,3,21,30.33,Low
FFF,2013B,528270,2058,71,117,28.99,Low
FFF,2013B,528302,39,5,13,7.8,Low
FFF,2013B,528351,5019,132,190,38.02,High
FFF,2013B,528424,951,44,73,21.61,Low
FFF,2013B,528509,5262,105,252,50.11,High
FFF,2013B,528517,3247,113,198,28.73,Medium
FFF,2013B,528662,3221,70,134,46.01,Medium
FFF,2013B,528713,1057,82,98,12.89,Low
FFF,2013B,528734,7498,120,239,62.48,High
FFF,2013B,528782,1023,14,81,73.07,Low
FFF,2013B,528879,0,0,0,0.0,No Activity
FFF,2013B,528992,3147,102,177,30.85,Medium
FFF,2013B,528996,43,6,10,7.17,Low
FFF,2013B,529030,2038,65,114,31.35,Low
FFF,2013B,529097,3540,143,154,24.76,Medium
FFF,2013B,529175,2763,66,134,41.86,Medium
FFF,2013B,529240,5094,238,236,21.4,High
FFF,2013B,529277,0,0,0,0.0,No Activity
FFF,2013B,529297,1821,67,97,27.18,Low
FFF,2013B,529349,7555,198,245,38.16,High
FFF,2013B,529366,4457,149,221,29.91,High
FFF,2013B,529381,1797,30,87,59.9,Low
FFF,2013B,529412,756,21,62,36.0,Low
FFF,2013B,529486,4169,96,183,43.43,Medium
FFF,2013B,529493,5946,123,220,48.34,High
FFF,2013B,529561,2222,91,76,24.42,Medium
FFF,2013B,529563,1450,52,72,27.88,Low
FFF,2013B,529565,2095,77,89,27.21,Low
FFF,2013B,529566,1987,83,77,23.94,Low
FFF,2013B,529567,1937,63,96,30.75,Low
FFF,2013B,529569,3196,84,78,38.05,Medium
FFF,2013B,529572,74,6,20,12.33,Low
FFF,2013B,529644,2547,157,110,16.22,Medium
FFF,2013B,529689,5283,180,229,29.35,High
FFF,2013B,529762,5079,137,133,37.07,High
FFF,2013B,529834,4776,90,238,53.07,High
FFF,2013B,529864,3142,67,124,46.9,Medium
FFF,2013B,529870,4031,170,185,23.71,Medium
FFF,2013B,529871,4949,161,158,30.74,High
FFF,2013B,529991,3388,116,133,29.21,Medium
FFF,2013B,530057,3730,116,150,32.16,Medium
FFF,2013B,530296,4545,133,199,34.17,High
FFF,2013B,530344,6848,192,248,35.67,High
FFF,2013B,530445,3325,147,185,22.62,Medium
FFF,2013B,530558,5017,166,174,30.22,High
FFF,2013B,530567,5266,166,225,31.72,High
FFF,2013B,530676,499,27,57,18.48,Low
FFF,2013B,530736,1547,60,115,25.78,Low
FFF,2013B,530802,7107,132,296,53.84,High
FFF,2013B,530852,1543,73,88,21.14,Low
FFF,2013B,530853,780,43,68,18.14,Low
FFF,2013B,530862,4536,151,184,30.04,High
FFF,2013B,530944,3924,144,125,27.25,Medium
FFF,2013B,531077,3922,91,221,43.1,Medium
FFF,2013B,531124,1001,30,50,33.37,Low
FFF,2013B,531182,2559,137,104,18.68,Medium
FFF,2013B,531190,2599,73,143,35.6,Medium
FFF,2013B,531251,0,0,0,0.0,No Activity
FFF,2013B,531270,8552,175,189,48.87,High
FFF,2013B,531294,3427,161,145,21.29,Medium
FFF,2013B,531397,252,6,38,42.0,Low
FFF,2013B,531448,1144,52,70,22.0,Low
FFF,2013B,531629,3711,117,212,31.72,Medium
FFF,2013B,531667,0,0,0,0.0,No Activity
FFF,2013B,531709,3976,93,169,42.75,Medium
FFF,2013B,531791,2201,55,111,40.02,Medium
FFF,2013B,531866,0,0,0,0.0,No Activity
FFF,2013B,531894,2156,55,116,39.2,Medium
FFF,2013B,531905,4895,116,152,42.2,High
FFF,2013B,532049,1775,49,51,36.22,Low
FFF,2013B,532050,1524,42,71,36.29,Low
FFF,2013B,532062,977,24,82,40.71,Low
FFF,2013B,532428,2128,114,128,18.67,Low
FFF,2013B,532436,3646,103,194,35.4,Medium
FFF,2013B,532464,399,14,48,28.5,Low
FFF,2013B,532476,0,0,0,0.0,No Activity
FFF,2013B,532575,307,19,38,16.16,Low
FFF,2013B,532578,1883,82,108,22.96,Low
FFF,2013B,532579,6275,127,239,49.41,High
FFF,2013B,532589,2474,75,124,32.99,Medium
FFF,2013B,532608,8907,200,251,44.53,High
FFF,2013B,532627,3552,117,202,30.36,Medium
FFF,2013B,532703,169,6,37,28.17,Low
FFF,2013B,532715,3579,138,147,25.93,Medium
FFF,2013B,532968,6045,167,252,36.2,High
FFF,2013B,533016,1518,69,69,22.0,Low
FFF,2013B,533044,2758,118,165,23.37,Medium
FFF,2013B,533134,3816,233,222,16.38,Medium
FFF,2013B,533172,2975,124,114,23.99,Medium
FFF,2013B,533198,1642,80,71,20.52,Low
FFF,2013B,533201,2920,121,116,24.13,Medium
FFF,2013B,533321,7325,205,297,35.73,High
FFF,2013B,533348,1409,67,83,21.03,Low
FFF,2013B,533458,2,1,2,2.0,Low
FFF,2013B,533485,2068,36,96,57.44,Low
FFF,2013B,533535,5463,152,188,35.94,High
FFF,2013B,533614,3723,116,119,32.09,Medium
FFF,2013B,533709,188,11,26,17.09,Low
FFF,2013B,533874,592,38,73,15.58,Low
FFF,2013B,533929,4537,143,219,31.73,High
FFF,2013B,533944,445,23,52,19.35,Low
FFF,2013B,533997,1591,76,93,20.93,Low
FFF,2013B,534014,1400,67,85,20.9,Low
FFF,2013B,534037,4328,118,176,36.68,High
FFF,2013B,534064,5540,147,188,37.69,High
FFF,2013B,534234,2074,62,104,33.45,Low
FFF,2013B,534346,628,26,63,24.15,Low
FFF,2013B,534431,5360,169,217,31.72,High
FFF,2013B,534602,5237,119,240,44.01,High
FFF,2013B,534609,516,25,56,20.64,Low
FFF,2013B,534750,3047,98,167,31.09,Medium
FFF,2013B,534784,2997,78,93,38.42,Medium
FFF,2013B,534792,6130,177,271,34.63,High
FFF,2013B,534854,2145,71,75,30.21,Low
FFF,2013B,534856,2576,77,141,33.45,Medium
FFF,2013B,534892,3966,115,185,34.49,Medium
FFF,2013B,534913,1331,60,60,22.18,Low
FFF,2013B,534944,151,9,34,16.78,Low
FFF,2013B,534952,4868,152,171,32.03,High
FFF,2013B,534958,3257,72,168,45.24,Medium
FFF,2013B,534962,960,34,84,28.24,Low
FFF,2013B,534989,1753,84,92,20.87,Low
FFF,2013B,535037,5492,158,270,34.76,High
FFF,2013B,535052,2025,68,95,29.78,Low
FFF,2013B,535228,46,8,13,5.75,Low
FFF,2013B,535276,286,21,40,13.62,Low
FFF,2013B,535324,571,44,44,12.98,Low
FFF,2013B,535390,948,34,51,27.88,Low
FFF,2013B,535460,1405,71,128,19.79,Low
FFF,2013B,535628,2707,107,111,25.3,Medium
FFF,2013B,535662,3506,167,187,20.99,Medium
FFF,2013B,535761,0,0,0,0.0,No Activity
FFF,2013B,535804,4463,187,208,23.87,High
FFF,2013B,535981,0,0,0,0.0,No Activity
FFF,2013B,536038,2029,62,87,32.73,Low
FFF,2013B,536046,648,30,56,21.6,Low
FFF,2013B,536103,354,15,56,23.6,Low
FFF,2013B,536125,2645,122,140,21.68,Medium
FFF,2013B,536147,1124,45,103,24.98,Low
FFF,2013B,536178,7593,192,195,39.55,High
FFF,2013B,536214,3767,128,175,29.43,Medium
FFF,2013B,536454,0,0,0,0.0,No Activity
FFF,2013B,536455,2961,90,111,32.9,Medium
FFF,2013B,536503,82,5,15,16.4,Low
FFF,2013B,536556,4771,106,192,45.01,High
FFF,2013B,536591,3051,108,119,28.25,Medium
FFF,2013B,536593,3994,153,240,26.1,Medium
FFF,2013B,536681,2001,76,84,26.33,Low
FFF,2013B,536698,1210,77,79,15.71,Low
FFF,2013B,536843,536,43,53,12.47,Low
FFF,2013B,536906,2101,77,104,27.29,Low
FFF,2013B,536930,2598,103,95,25.22,Medium
FFF,2013B,536950,3543,69,123,51.35,Medium
FFF,2013B,537000,0,0,0,0.0,No Activity
FFF,2013B,537028,50,6,16,8.33,Low
FFF,2013B,537133,1614,70,91,23.06,Low
FFF,2013B,537151,95,4,19,23.75,Low
FFF,2013B,537335,1134,40,77,28.35,Low
FFF,2013B,537394,655,26,52,25.19,Low
FFF,2013B,537515,2833,79,145,35.86,Medium
FFF,2013B,537645,4141,61,171,67.89,Medium
FFF,2013B,537656,5554,216,143,25.71,High
FFF,2013B,537672,10364,112,157,92.54,High
FFF,2013B,537674,298,36,41,8.28,Low
FFF,2013B,537683,995,47,86,21.17,Low
FFF,2013B,537687,4869,164,244,29.69,High
FFF,2013B,537700,2338,40,123,58.45,Medium
FFF,2013B,537728,0,0,0,0.0,No Activity
FFF,2013B,537955,3276,121,94,27.07,Medium
FFF,2013B,537980,7640,244,214,31.31,High
FFF,2013B,537995,2710,91,124,29.78,Medium
FFF,2013B,538045,2480,72,119,34.44,Medium
FFF,2013B,538051,179,7,28,25.57,Low
FFF,2013B,538202,2836,81,101,35.01,Medium
FFF,2013B,538916,4582,173,177,26.49,High
FFF,2013B,538941,2348,116,155,20.24,Medium
FFF,2013B,538949,4830,171,148,28.25,High
FFF,2013B,539117,1996,41,113,48.68,Low
FFF,2013B,539128,0,0,0,0.0,No Activity
FFF,2013B,539219,284,21,43,13.52,Low
FFF,2013B,539241,2421,72,138,33.63,Medium
FFF,2013B,539308,2628,83,80,31.66,Medium
FFF,2013B,539332,4024,143,172,28.14,Medium
FFF,2013B,539359,4651,181,207,25.7,High
FFF,2013B,539364,1958,36,102,54.39,Low
FFF,2013B,539401,2476,55,91,45.02,Medium
FFF,2013B,539440,14841,249,283,59.6,High
FFF,2013B,539468,72,5,10,14.4,Low
FFF,2013B,539497,2216,53,105,41.81,Medium
FFF,2013B,539514,2828,109,95,25.94,Medium
FFF,2013B,539668,0,0,0,0.0,No Activity
FFF,2013B,539759,4214,149,189,28.28,Medium
FFF,2013B,539774,336,10,45,33.6,Low
FFF,2013B,539886,723,28,55,25.82,Low
FFF,2013B,539896,3185,139,98,22.91,Medium
FFF,2013B,539922,3519,102,262,34.5,Medium
FFF,2013B,539953,436,40,48,10.9,Low
FFF,2013B,539963,4720,145,135,32.55,High
FFF,2013B,539994,1924,85,107,22.64,Low
FFF,2013B,540054,4527,112,188,40.42,High
FFF,2013B,540147,2313,68,102,34.01,Medium
FFF,2013B,540155,1343,42,88,31.98,Low
FFF,2013B,540160,6151,166,215,37.05,High
FFF,2013B,540209,3770,142,140,26.55,Medium
FFF,2013B,540224,2948,95,162,31.03,Medium
FFF,2013B,540549,1778,104,104,17.1,Low
FFF,2013B,540577,2661,110,145,24.19,Medium
FFF,2013B,540581,2489,100,151,24.89,Medium
FFF,2013B,540637,0,0,0,0.0,No Activity
FFF,2013B,540713,1196,40,74,29.9,Low
FFF,2013B,540727,4811,143,186,33.64,High
FFF,2013B,540800,5269,151,194,34.89,High
FFF,2013B,540801,758,29,61,26.14,Low
FFF,2013B,540997,1043,37,59,28.19,Low
FFF,2013B,541101,1275,35,69,36.43,Low
FFF,2013B,541327,332,19,43,17.47,Low
FFF,2013B,541349,5034,142,188,35.45,High
FFF,2013B,541369,76,7,16,10.86,Low
FFF,2013B,541418,4823,105,184,45.93,High
FFF,2013B,541521,4247,104,183,40.84,Medium
FFF,2013B,541579,3220,132,180,24.39,Medium
FFF,2013B,541753,2754,86,103,32.02,Medium
FFF,2013B,541781,1550,52,99,29.81,Low
FFF,2013B,541923,302,12,26,25.17,Low
FFF,2013B,541999,51,4,24,12.75,Low
FFF,2013B,542003,2560,89,123,28.76,Medium
FFF,2013B,542020,2367,54,126,43.83,Medium
FFF,2013B,542026,3619,78,124,46.4,Medium
FFF,2013B,542062,0,0,0,0.0,No Activity
FFF,2013B,542100,3390,63,139,53.81,Medium
FFF,2013B,542356,1670,43,132,38.84,Low
FFF,2013B,542386,2609,65,140,40.14,Medium
FFF,2013B,542506,7183,196,208,36.65,High
FFF,2013B,542536,2882,84,106,34.31,Medium
FFF,2013B,542550,1810,99,114,18.28,Low
FFF,2013B,542635,5001,159,172,31.45,High
FFF,2013B,542646,4050,141,185,28.72,Medium
FFF,2013B,542653,6295,203,171,31.01,High
FFF,2013B,542657,1820,61,144,29.84,Low
FFF,2013B,542987,3310,125,201,26.48,Medium
FFF,2013B,543010,9914,155,245,63.96,High
FFF,2013B,543019,10020,237,272,42.28,High
FFF,2013B,543054,785,23,76,34.13,Low
FFF,2013B,543095,26,2,11,13.0,Low
FFF,2013B,543113,4810,104,166,46.25,High
FFF,2013B,543155,1115,36,89,30.97,Low
FFF,2013B,543295,265,6,30,44.17,Low
FFF,2013B,543384,3150,101,154,31.19,Medium
FFF,2013B,543415,3114,154,207,20.22,Medium
FFF,2013B,543436,1382,40,76,34.55,Low
FFF,2013B,543447,3326,128,180,25.98,Medium
FFF,2013B,543536,1011,32,75,31.59,Low
FFF,2013B,543599,5947,157,134,37.88,High
FFF,2013B,543604,0,0,0,0.0,No Activity
FFF,2013B,543643,5721,87,111,65.76,High
FFF,2013B,543785,2056,90,123,22.84,Low
FFF,2013B,543798,2552,84,136,30.38,Medium
FFF,2013B,543818,610,38,59,16.05,Low
FFF,2013B,544021,2384,59,98,40.41,Medium
FFF,2013B,544055,6188,183,175,33.81,High
FFF,2013B,544098,1254,52,83,24.12,Low
FFF,2013B,544173,7719,234,279,32.99,High
FFF,2013B,544195,574,43,62,13.35,Low
FFF,2013B,544212,4687,135,129,34.72,High
FFF,2013B,544249,1362,40,95,34.05,Low
FFF,2013B,544279,14,4,10,3.5,Low
FFF,2013B,544295,2572,72,147,35.72,Medium
FFF,2013B,544313,4303,132,133,32.6,High
FFF,2013B,544479,6851,146,195,46.92,High
FFF,2013B,544530,4355,78,175,55.83,High
FFF,2013B,544543,3768,131,113,28.76,Medium
FFF,2013B,544651,306,9,46,34.0,Low
FFF,2013B,544697,439,22,40,19.95,Low
FFF,2013B,544802,0,0,0,0.0,No Activity
FFF,2013B,544847,1906,72,105,26.47,Low
FFF,2013B,544850,9212,232,205,39.71,High
FFF,2013B,544880,857,28,71,30.61,Low
FFF,2013B,544894,3496,109,131,32.07,Medium
FFF,2013B,544930,322,15,36,21.47,Low
FFF,2013B,544955,0,0,0,0.0,No Activity
FFF,2013B,544963,2523,63,108,40.05,Medium
FFF,2013B,544991,1892,47,95,40.26,Low
FFF,2013B,545048,2993,103,146,29.06,Medium
FFF,2013B,545080,2106,126,96,16.71,Low
FFF,2013B,545229,5276,138,219,38.23,High
FFF,2013B,545377,1639,49,79,33.45,Low
FFF,2013B,545379,3864,85,152,45.46,Medium
FFF,2013B,545384,186,13,32,14.31,Low
FFF,2013B,545485,0,0,0,0.0,No Activity
FFF,2013B,545522,0,0,0,0.0,No Activity
FFF,2013B,545565,129,8,17,16.13,Low
FFF,2013B,545600,0,0,0,0.0,No Activity
FFF,2013B,545604,271,16,45,16.94,Low
FFF,2013B,545693,737,26,54,28.35,Low
FFF,2013B,545720,2061,82,79,25.13,Low
FFF,2013B,545751,1607,72,94,22.32,Low
FFF,2013B,545791,20,3,7,6.67,Low
FFF,2013B,545909,2653,77,142,34.45,Medium
FFF,2013B,545918,278,27,35,10.3,Low
FFF,2013B,545944,304,18,54,16.89,Low
FFF,2013B,545951,671,34,58,19.74,Low
FFF,2013B,546048,121,7,33,17.29,Low
FFF,2013B,546141,148,3,8,49.33,Low
FFF,2013B,546164,381,21,41,18.14,Low
FFF,2013B,546215,4506,143,192,31.51,High
FFF,2013B,546243,411,12,46,34.25,Low
FFF,2013B,546262,1130,56,103,20.18,Low
FFF,2013B,546329,1910,71,109,26.9,Low
FFF,2013B,546348,4695,158,179,29.72,High
FFF,2013B,546396,731,35,75,20.89,Low
FFF,2013B,546408,769,35,66,21.97,Low
FFF,2013B,546412,2438,105,105,23.22,Medium
FFF,2013B,546431,169,12,33,14.08,Low
FFF,2013B,546439,1716,45,97,38.13,Low
FFF,2013B,546464,7366,171,277,43.08,High
FFF,2013B,546563,2334,85,110,27.46,Medium
FFF,2013B,546583,6946,231,191,30.07,High
FFF,2013B,546682,4102,170,193,24.13,Medium
FFF,2013B,546780,1165,81,80,14.38,Low
FFF,2013B,546863,0,0,0,0.0,No Activity
FFF,2013B,546868,534,27,39,19.78,Low
FFF,2013B,546912,2749,153,147,17.97,Medium
FFF,2013B,546925,4352,132,213,32.97,High
FFF,2013B,546932,2409,95,115,25.36,Medium
FFF,2013B,547014,5532,188,250,29.43,High
FFF,2013B,547128,2013,62,102,32.47,Low
FFF,2013B,547228,4150,173,141,23.99,Medium
FFF,2013B,547267,0,0,0,0.0,No Activity
FFF,2013B,547302,1649,23,79,71.7,Low
FFF,2013B,547399,2430,94,127,25.85,Medium
FFF,2013B,547400,1692,66,96,25.64,Low
FFF,2013B,547534,448,17,32,26.35,Low
FFF,2013B,547581,6846,186,233,36.81,High
FFF,2013B,547609,17,8,4,2.13,Low
FFF,2013B,547666,402,13,37,30.92,Low
FFF,2013B,547667,0,0,0,0.0,No Activity
FFF,2013B,547876,299,12,37,24.92,Low
FFF,2013B,547884,878,42,68,20.9,Low
FFF,2013B,547953,1747,68,109,25.69,Low
FFF,2013B,548043,129,6,24,21.5,Low
FFF,2013B,548057,2130,36,96,59.17,Low
FFF,2013B,548087,5878,195,118,30.14,High
FFF,2013B,548095,3322,124,189,26.79,Medium
FFF,2013B,548099,5844,196,232,29.82,High
FFF,2013B,548180,519,22,43,23.59,Low
FFF,2013B,548219,5501,140,181,39.29,High
FFF,2013B,548312,3999,137,267,29.19,Medium
FFF,2013B,548331,0,0,0,0.0,No Activity
FFF,2013B,548352,4155,97,187,42.84,Medium
FFF,2013B,548415,2801,53,117,52.85,Medium
FFF,2013B,548459,7322,235,184,31.16,High
FFF,2013B,548521,5207,175,194,29.75,High
FFF,2013B,548547,1092,96,95,11.38,Low
FFF,2013B,548573,2496,63,131,39.62,Medium
FFF,2013B,548608,0,0,0,0.0,No Activity
FFF,2013B,548741,180,7,28,25.71,Low
FFF,2013B,548759,8269,234,228,35.34,High
FFF,2013B,548764,2376,29,82,81.93,Medium
FFF,2013B,548819,15,1,3,15.0,Low
FFF,2013B,548857,3882,133,147,29.19,Medium
FFF,2013B,548893,155,5,32,31.0,Low
FFF,2013B,548926,1488,46,69,32.35,Low
FFF,2013B,548938,461,24,42,19.21,Low
FFF,2013B,548948,523,35,69,14.94,Low
FFF,2013B,548969,623,40,58,15.57,Low
FFF,2013B,549014,966,24,45,40.25,Low
FFF,2013B,549056,523,19,61,27.53,Low
FFF,2013B,549065,9374,189,258,49.6,High
FFF,2013B,549093,255,25,33,10.2,Low
FFF,2013B,549149,223,8,34,27.88,Low
FFF,2013B,549239,4530,153,194,29.61,High
FFF,2013B,549311,119,14,24,8.5,Low
FFF,2013B,549343,6163,137,216,44.99,High
FFF,2013B,549369,2659,70,155,37.99,Medium
FFF,2013B,549370,3630,93,144,39.03,Medium
FFF,2013B,549410,528,29,72,18.21,Low
FFF,2013B,549420,5907,159,261,37.15,High
FFF,2013B,549504,1012,44,64,23.0,Low
FFF,2013B,549505,27,4,10,6.75,Low
FFF,2013B,549513,1266,34,84,37.24,Low
FFF,2013B,549517,5404,160,206,33.77,High
FFF,2013B,549537,3072,112,127,27.43,Medium
FFF,2013B,549596,2433,77,147,31.6,Medium
FFF,2013B,549626,4638,124,208,37.4,High
FFF,2013B,549670,92,3,13,30.67,Low
FFF,2013B,549706,2642,63,155,41.94,Medium
FFF,2013B,549751,2633,74,114,35.58,Medium
FFF,2013B,549790,4118,112,169,36.77,Medium
FFF,2013B,549792,851,36,87,23.64,Low
FFF,2013B,549825,1525,37,89,41.22,Low
FFF,2013B,549898,2660,106,107,25.09,Medium
FFF,2013B,549904,6,1,2,6.0,Low
FFF,2013B,550024,3199,50,104,63.98,Medium
FFF,2013B,550026,1307,35,78,37.34,Low
FFF,2013B,550095,198,13,31,15.23,Low
FFF,2013B,550123,4122,108,135,38.17,Medium
FFF,2013B,550246,399,18,52,22.17,Low
FFF,2013B,550272,2611,78,128,33.47,Medium
FFF,2013B,550287,3947,140,225,28.19,Medium
FFF,2013B,550377,637,28,63,22.75,Low
FFF,2013B,550435,1866,59,112,31.63,Low
FFF,2013B,550470,5348,186,258,28.75,High
FFF,2013B,550495,5344,140,201,38.17,High
FFF,2013B,550610,18,2,8,9.0,Low
FFF,2013B,550617,216,16,29,13.5,Low
FFF,2013B,550651,3192,116,145,27.52,Medium
FFF,2013B,550736,4783,140,226,34.16,High
FFF,2013B,550763,7193,195,249,36.89,High
FFF,2013B,550787,4599,70,174,65.7,High
FFF,2013B,550792,9265,195,244,47.51,High
FFF,2013B,550797,3947,110,184,35.88,Medium
FFF,2013B,550802,1877,39,101,48.13,Low
FFF,2013B,550813,1671,51,114,32.76,Low
FFF,2013B,550853,5398,128,197,42.17,High
FFF,2013B,550866,1240,62,90,20.0,Low
FFF,2013B,550909,1223,54,89,22.65,Low
FFF,2013B,550933,3387,99,105,34.21,Medium
FFF,2013B,550961,376,40,45,9.4,Low
FFF,2013B,551027,8008,142,163,56.39,High
FFF,2013B,551052,305,14,40,21.79,Low
FFF,2013B,551058,5864,148,130,39.62,High
FFF,2013B,551061,397,12,46,33.08,Low
FFF,2013B,551134,295,10,52,29.5,Low
FFF,2013B,551137,43,3,12,14.33,Low
FFF,2013B,551142,1983,67,85,29.6,Low
FFF,2013B,551156,1,1,1,1.0,Low
FFF,2013B,551190,70,4,12,17.5,Low
FFF,2013B,551212,3640,139,172,26.19,Medium
FFF,2013B,551258,2765,86,121,32.15,Medium
FFF,2013B,551287,306,16,44,19.13,Low
FFF,2013B,551311,2979,92,173,32.38,Medium
FFF,2013B,551397,6772,202,298,33.52,High
FFF,2013B,551482,15,1,4,15.0,Low
FFF,2013B,551492,0,0,0,0.0,No Activity
FFF,2013B,551495,1738,50,90,34.76,Low
FFF,2013B,551528,1938,85,104,22.8,Low
FFF,2013B,551583,3260,82,104,39.76,Medium
FFF,2013B,551602,2894,96,119,30.15,Medium
FFF,2013B,551688,1687,60,88,28.12,Low
FFF,2013B,551730,857,36,65,23.81,Low
FFF,2013B,551764,109,7,21,15.57,Low
FFF,2013B,551791,1940,70,103,27.71,Low
FFF,2013B,551796,3430,98,145,35.0,Medium
FFF,2013B,551805,1740,97,105,17.94,Low
FFF,2013B,552041,0,0,0,0.0,No Activity
FFF,2013B,552057,502,33,49,15.21,Low
